siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
007011356,00016,00701135600016,O,,NN,,,,true,1,,1,,AV,DE LA GARE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1995-08-01,F,,,,,55.3A,NAF1993,O
007011364,00010,00701136400010,O,1970-01-01,NN,,,,true,1,,,,LD,LE TARTERON,80550,LE CROTOY,,,80228,,,,,,,,,,,,,,,,,,,1999-06-30,F,,,,,55.2C,NAF1993,O
007011372,00013,00701137200013,O,,,,,,true,1,,,,RUE,DU 11 NOVEMBRE 1918,80220,GAMACHES,,,80373,,,,,,,,,,,,,,,,,,,1988-02-29,F,,,,,55.60,NAP,N
007011406,00019,00701140600019,O,,NN,,,,true,1,,,,,,80210,ERCOURT,,,80280,,,,,,,,,,,,,,,,,,,,F,,,,,67.07,NAP,N
007020027,00020,00702002700020,O,,NN,,,,true,1,,,,,,80430,LE QUESNE,,,80651,,,,,,,,,,,,,,,,,,,1988-07-07,F,,,,,81.21,NAP,N
007020043,00027,00702004300027,O,,,,,2019-11-14T14:00:49,true,1,,62,,,GRANDE RUE,62200,BOULOGNE-SUR-MER,,,62160,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,77.05,NAP,N
007020050,00014,00702005000014,O,,NN,,,,true,1,,,,RUE,DE CORNEHOTTE,80570,DARGNIES,,,80235,,,,,,,,,,,,,,,,,,,,F,,,,,21.08,NAP,N
007020068,00016,00702006800016,O,1970-01-01,NN,,,,false,4,,3,,RUE,JEAN DE PONTHIEU,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1999-12-31,F,CORDELLIER,,,,52.4U,NAF1993,O
007020068,00024,00702006800024,O,1996-09-30,NN,,,2008-11-07T00:16:03,false,4,,42,,,LE MOULIN DU ROY,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1999-12-23,F,,,,,74.1J,NAF1993,N
007020068,00032,00702006800032,O,1996-09-30,NN,,,2010-04-18T03:00:26,true,6,,66,,RUE,MARECHAL FOCH,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,2008-09-12,F,,,,,47.53Z,NAFRev2,N
007020092,00016,00702009200016,O,,NN,,,2019-11-14T14:01:01,true,1,,10,,RUE,DU HAUT,80135,MILLENCOURT-EN-PONTHIEU,,,80548,,,,,,,,,,,,,,,,,,,1994-01-14,F,,,,,45.2V,NAF1993,O
007020118,00019,00702011800019,O,1970-01-01,NN,,,2018-09-29T12:00:19,false,7,,,,RTE,NATIONALE,80132,MIANNAY,,,80546,,,,,,,,,,,,,,,,,,,2015-06-30,F,,,,,78.30Z,NAFRev2,O
007020118,00027,00702011800027,O,2015-06-30,,,4399CZ,2017-03-21T10:38:43,true,3,ESPACE EUROPEEN DE L'ENTREPRISE,17,,RUE,DE COPENHAGUE,67300,SCHILTIGHEIM,,,67447,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,43.99C,NAFRev2,N
007020118,00035,00702011800035,O,2015-07-01,,,4399CZ,2019-11-14T14:01:01,false,2,,,,,LIEUDIT AUX BOSQUETS,80210,MONS-BOUBERT,,,80556,,,,,,,,,,,,,,,,,,,2016-12-31,F,,,,,43.99C,NAFRev2,N
007020134,00016,00702013400016,O,1970-01-01,NN,,,2014-07-08T00:10:22,false,7,,4,,CHE,DU CANAL,80132,CAHON,,,80161,,,,,,,,,,,,,,,,,,,2010-05-31,F,,,,,10.91Z,NAFRev2,N
007020134,00024,00702013400024,O,1998-06-17,NN,,,2021-07-20T09:01:55,false,6,LE PLESSIER,,,RTE,DE ST JUST,60130,LE PLESSIER-SUR-SAINT-JUST,,,60498,,,,,,,,,,,,,,,,,,,2021-07-15,F,,,,,10.91Z,NAFRev2,N
007020134,00032,00702013400032,O,2004-02-23,11,2019,,2021-10-27T08:00:30,false,4,HENNICOURT,,,PL,DE LA GARE,60220,ABANCOURT,,,60001,,,,,,,,,,,,,,,,,,,2016-03-29,A,,,,,10.91Z,NAFRev2,N
007020134,00040,00702013400040,O,2008-09-15,,,,2021-07-23T13:43:01,true,2,,40,,RUE,ANNA JACQUIN,92100,BOULOGNE-BILLANCOURT,,,92012,,,,,,,,,,,,,,,,,,,2013-02-03,A,,,,,10.91Z,NAFRev2,O
007020159,00013,00702015900013,O,,,,,,true,1,,,,HAM,LE PLESSIEL,80132,DRUCAT,,,80260,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
007020167,00016,00702016700016,O,,NN,,,,true,1,,4,,RUE,DE L ISLE,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,1987-07-22,F,,,,,81.21,NAP,N
007020175,00019,00702017500019,O,,,,,,true,1,,,,PL,DE LA GARE,80210,CHEPY,,,80190,,,,,,,,,,,,,,,,,,,1993-01-01,F,,,,,70.2C,NAF1993,N
007020183,00013,00702018300013,O,1970-01-01,00,2019,,2021-10-27T08:00:30,true,5,,66,,RUE,SAINT VULFRAN,80100,ABBEVILLE,,,80001,,,,,,,,,,,,,,,,,,,2019-04-30,F,,,,,56.30Z,NAFRev2,O
007040017,00019,00704001700019,O,1970-01-01,NN,,,2008-01-04T17:54:24,true,3,,13,,BD,SAINT MICHEL,04120,CASTELLANE,,,04039,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
007040025,00012,00704002500012,O,1963-01-01,NN,,,2021-06-15T08:00:40,false,4,,19,,RUE,DU COMMANDANT CAR,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,2001-06-23,F,,,,,93.0D,NAF1993,O
007040025,00020,00704002500020,O,2001-06-23,NN,,,2009-10-23T20:11:38,true,4,,16,,,MANUEL,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,2009-09-30,F,,,,,68.20B,NAFRev2,N
007040058,00013,00704005800013,O,,,,,,true,1,,,,,SAINTE ROSE,04140,SEYNE,,,04205,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,86.11,NAP,N
007040066,00016,00704006600016,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04160,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
007040090,00016,00704009000016,O,1900-01-01,,,,,true,4,,,,,LE THOR,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1994-12-25,F,,,,,60.2M,NAF1993,N
007040108,00024,00704010800024,O,1986-10-01,NN,,,2019-11-14T14:00:14,true,3,,,,,MALJASSET,04530,SAINT-PAUL-SUR-UBAYE,,,04193,,,,,,,,,,,,,,,,,,,2007-03-31,F,,,,,55.3A,NAFRev1,N
007040124,00021,00704012400021,O,,,,,,true,1,,9,,RUE,GAMBETTA,34200,SETE,,,34301,,,,,,,,,,,,,,,,,,,1992-05-02,F,,,,,15.8D,NAF1993,N
007040132,00024,00704013200024,O,1900-01-01,NN,,,2011-04-28T00:10:26,false,4,,30,,RUE,MANUEL,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,2000-12-31,F,,,,,55.1C,NAF1993,O
007040132,00032,00704013200032,O,2004-01-01,NN,,,2008-07-03T10:15:04,true,3,,,,CHE,DES ALPAGES,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
007040157,00021,00704015700021,O,,,,,,true,1,,,,PL,AIME GASSIER,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,1987-03-30,F,,,,,78.02,NAP,N
007040165,00016,00704016500016,O,,,,,,true,1,,2,,PL,AIME GASSIER,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
007040181,00013,00704018100013,O,1975-01-01,NN,,,,true,1,,,,AV,DE LA LIBERATION,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,2001-12-26,F,,,,,70.2C,NAF1993,N
007040199,00015,00704019900015,O,,,,,,true,1,,,,,GRAND RUE,04350,MALIJAI,,,04108,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.48,NAP,N
007040223,00013,00704022300013,O,,,,,,true,1,,,,PL,DES RECOLLETS,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
007040256,00021,00704025600021,O,1994-10-14,NN,,,2006-11-25T09:04:35,false,3,MONTEE DE MANENC,,,QUA,DU MONT D OR,04100,MANOSQUE,,,04112,,,,,,,,,,,,,,,,,,,2003-10-01,F,,,,,74.1J,NAFRev1,N
007040256,00039,00704025600039,O,2003-01-01,NN,,,2007-02-16T10:49:09,true,3,,,,VLGE,GAUBERT,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,2005-08-31,F,,,,,70.2A,NAFRev1,N
007040280,00021,00704028000021,O,,,,,2019-11-14T14:00:14,true,1,,,,RTE,DE DIGNE,04170,SAINT-ANDRE-LES-ALPES,,,04173,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
007040314,00010,00704031400010,O,,NN,,,2019-11-14T14:00:14,true,1,,,,,PRA LOUP,04400,UVERNET-FOURS,,,04226,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,70.2C,NAF1993,N
007040322,00013,00704032200013,O,,NN,,,2019-11-14T14:00:14,true,1,,,,,LE PONT DE GUEYDAN,04240,SAINT-BENOIT,,,04174,,,,,,,,,,,,,,,,,,,1988-06-15,F,,,,,01.60,NAP,N
007040330,00016,00704033000016,O,,,,,,true,1,,,,RUE,DE L HUBAC,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
007040355,00013,00704035500013,O,,NN,,,,true,1,,,,,CHABRANDS,04210,VALENSOLE,,,04230,,,,,,,,,,,,,,,,,,,1993-07-16,F,,,,,52.6D,NAF1993,N
007040371,00010,00704037100010,O,,,,,,true,1,,,,LD,LES TILLEULS,04200,PEIPIN,,,04145,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.46,NAP,N
007040389,00012,00704038900012,O,,,,,,true,1,,,,,,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
007040405,00016,00704040500016,O,,NN,,,,true,1,,36,,RUE,DE L HUBAC,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1987-09-30,F,,,,,38.40,NAP,N
007040413,00010,00704041300010,O,,NN,,,,true,1,,36,,RUE,DE L HUBAC,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1987-09-30,F,,,,,38.40,NAP,N
007040439,00023,00704043900023,O,,NN,,,2019-11-14T14:00:21,true,1,,4,B,RUE,COMTE D'HASTREL,17940,RIVEDOUX-PLAGE,,,17297,,,,,,,,,,,,,,,,,,,1987-08-30,F,,,,,67.01,NAP,N
007040504,00024,00704050400024,O,,NN,,,,true,1,,,,,L ANNONCIADE,04190,LES MEES,,,04116,,,,,,,,,,,,,,,,,,,1994-01-07,F,,,,,52.4R,NAF1993,N
007040561,00016,00704056100016,O,,NN,,,,true,1,,,,LD,PIQUE NIQUE,04170,VERGONS,,,04236,,,,,,,,,,,,,,,,,,,1988-01-01,F,,,,,62.46,NAP,N
007040579,00018,00704057900018,O,1970-01-01,NN,,,2008-01-04T17:54:24,true,3,,,,,,04170,LAMBRUISSE,,,04099,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,01.49Z,NAFRev2,N
007040637,00022,00704063700022,O,1997-07-01,NN,,,2019-11-14T14:00:19,true,3,,1,,CRS,DES HEROS,13109,SIMIANE-COLLONGUE,,,13107,,,,,,,,,,,,,,,,,,,2004-10-31,F,,,,,74.1J,NAFRev1,N
007040645,00017,00704064500017,O,,,,,,true,1,,,,RUE,ELIE JULIEN,04700,ORAISON,,,04143,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,52.2C,NAF1993,N
007040652,00013,00704065200013,O,,,,,,true,1,,,,RUE,DE PROVENCE,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,84.13,NAP,N
007040694,00015,00704069400015,O,,NN,,,2019-11-14T14:00:14,true,1,,,,AV,DU VERDON,04800,GREOUX-LES-BAINS,,,04094,,,,,,,,,,,,,,,,,,,1988-03-08,F,,,,,67.09,NAP,N
007040702,00016,00704070200016,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04170,THORAME-HAUTE,,,04219,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
007040728,00011,00704072800011,O,,NN,,,,true,1,,,,AV,DE LA DURANCE,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,,F,,,,,69.11,NAP,N
007040736,00014,00704073600014,O,,NN,,,2019-11-14T14:00:14,true,1,,,,,,04170,THORAME-HAUTE,,,04219,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
007040744,00018,00704074400018,O,,NN,,,2019-11-14T14:00:14,true,1,,,,,,04400,SAINT-PONS,,,04195,,,,,,,,,,,,,,,,,,,1989-02-08,F,,,,,81.21,NAP,N
007040769,00015,00704076900015,O,,NN,,,2019-11-14T14:00:14,true,1,,,,CRS,PECHINEY,04600,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,1992-03-31,F,,,,,52.4C,NAF1993,N
007040827,00011,00704082700011,O,,,,,,true,1,,1,,RUE,DE PROVENCE,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,64.11,NAP,N
007040843,00018,00704084300018,O,1970-01-01,NN,,,2009-08-14T05:00:41,true,4,,,,,,04270,ESTOUBLON,,,04084,,,,,,,,,,,,,,,,,,,2009-07-22,F,,,,,68.20B,NAFRev2,N
007040850,00013,00704085000013,O,,,,,,true,1,,,,,,04270,ESTOUBLON,,,04084,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
007040868,00015,00704086800015,O,,,,,,true,1,,,,,,04190,LES MEES,,,04116,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,56.01,NAP,N
007040967,00031,00704096700031,O,,,,,,true,1,,4,,RUE,DE L HUBAC,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1996-02-21,F,,,,,52.4J,NAF1993,N
007040983,00012,00704098300012,O,,,,,,true,1,,,,PL,DES RECOLLETS,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
007041007,00019,00704100700019,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04800,ESPARRON-DE-VERDON,,,04081,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.48,NAP,N
007041015,00012,00704101500012,O,1900-01-01,,,,2019-11-14T14:00:14,false,4,,,,RUE,VICTORIN MAUREL,04160,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,1992-03-31,F,,,,,52.2C,NAF1993,N
007041015,00020,00704101500020,O,1993-01-06,NN,,,2014-07-08T00:10:22,true,5,,27,,CRS,PAULON,04290,VOLONNE,,,04244,,,,,,,,,,,,,,,,,,,2010-11-30,F,,,,,47.22Z,NAFRev2,O
007041023,00016,00704102300016,O,1954-01-01,NN,,,2019-06-25T03:39:38,true,5,,,,,,04270,BRAS D'ASSE,,,04031,,,,,,,,,,,,,,,,,,,2010-05-31,F,,,,,43.12A,NAFRev2,O
007041023,00024,00704102300024,O,2001-01-01,NN,,,2010-06-04T05:39:10,false,4,,,,,,04510,AIGLUN,,,04001,,,,,,,,,,,,,,,,,,,2010-05-31,F,,,,,43.12A,NAFRev2,N
007041023,00032,00704102300032,O,2001-01-01,NN,,,2006-11-25T09:04:35,false,3,,,,,,04420,LE BRUSQUET,,,04036,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,45.1A,NAF1993,N
007041049,00011,00704104900011,O,1900-01-01,NN,,,2008-11-07T00:16:03,true,3,,43,,RUE,DU MITAN,04120,CASTELLANE,,,04039,,,,,,,,,,,,,,,,,,,2004-03-31,F,,,,,52.2C,NAFRev1,N
007041049,00029,00704104900029,O,1985-12-01,NN,,,2006-10-26T23:34:00,false,3,,,,LD,LE LAVACHET,73320,TIGNES,,,73296,,,,,,,,,,,,,,,,,,,2004-03-31,F,BOUCHERIE DEVESA,,,,70.2C,NAFRev1,N
007041072,00013,00704107200013,O,,,,,,true,1,,,,RUE,SAUNERIE,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N
007041080,00016,00704108000016,O,,NN,,,2019-11-14T14:00:14,true,1,,,,AV,DES MARRONNIERS,04800,GREOUX-LES-BAINS,,,04094,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,64.40,NAP,N
007041098,00018,00704109800018,O,,,,,,true,1,,,,PL,DES RECOLLETS,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
007041114,00013,00704111400013,O,,,,,,true,1,,,,,,04330,BARREME,,,04022,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,65.02,NAP,N
007041122,00016,00704112200016,O,,,,,,true,1,,,,PL,DE LA PAIX,04500,QUINSON,,,04158,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
007041148,00011,00704114800011,O,,,,,,true,1,,,,,,04140,SEYNE,,,04205,,,,,,,,,,,,,,,,,,,,F,,,,,38.50,NAP,N
007041189,00015,00704118900015,O,,NN,,,,true,1,,64,,RUE,DROITE,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,52.4C,NAF1993,N
007041213,00039,00704121300039,O,,NN,,,2019-11-14T14:00:14,true,1,,,,RTE,DE MARSEILLE,04600,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,1993-08-19,F,,,,,55.3A,NAF1993,N
007041239,00034,00704123900034,O,1983-06-30,NN,,,,true,3,,14,,CRS,DE STRASBOURG,83400,HYERES,,,83069,,,,,,,,,,,,,,,,,,,1993-01-22,F,,,,,51.1T,NAF1993,N
007041254,00025,00704125400025,O,,,,,,true,1,,,,,QUARTIER SAINT CYR,04500,RIEZ,,,04166,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,65.02,NAP,N
007041262,00010,00704126200010,O,1970-01-01,,,,2019-11-14T14:00:14,true,3,LE BELVEDERE,,,,LE VILLAGE,04160,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,1997-05-30,F,,,,,55.4B,NAF1993,N
007041296,00018,00704129600018,O,,,,,,true,1,,,,,,04850,JAUSIERS,,,04096,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,45.2V,NAF1993,N
007041304,00010,00704130400010,O,,NN,,,,true,1,,,,,,04850,JAUSIERS,,,04096,,,,,,,,,,,,,,,,,,,1987-06-05,F,,,,,55.60,NAP,N
007041312,00013,00704131200013,O,,NN,,,,true,1,,,,,,04850,JAUSIERS,,,04096,,,,,,,,,,,,,,,,,,,2001-03-31,F,,,,,45.2V,NAF1993,O
007041320,00024,00704132000024,O,2004-05-01,NN,,,2019-11-14T14:00:14,true,3,,,,,LES ACCATES,04170,SAINT-ANDRE-LES-ALPES,,,04173,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,90.03A,NAFRev2,N
007041346,00011,00704134600011,O,,,,,,true,1,,,,QUAI,DES SIEYES,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
007041353,00017,00704135300017,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04500,ALLEMAGNE-EN-PROVENCE,,,04004,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
007041361,00010,00704136100010,O,,,,,,true,1,,,,,MAISON SICARD,04260,ALLOS,,,04006,,,,,,,,,,,,,,,,,,,1987-07-01,F,,,,,52.4R,NAF1993,N
007041429,00015,00704142900015,O,1970-01-01,NN,,,2006-11-25T09:04:35,true,1,,,,,,04530,LARCHE,,,04100,,,,,,,,,,,,,,,,,,,1996-06-12,F,,,,,92.6A,NAF1993,N
007041437,00018,00704143700018,O,,NN,,,2019-11-14T14:00:14,true,1,,,,,,04500,SAINTE-CROIX-DU-VERDON,,,04176,,,,,,,,,,,,,,,,,,,1994-07-01,F,,,,,55.3A,NAF1993,N
007041452,00017,00704145200017,O,1970-01-01,NN,,,2019-11-14T14:00:14,false,4,,,,CRS,PECHINEY,04600,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,2002-12-31,F,,,,,93.0H,NAF1993,O
007041452,00025,00704145200025,O,1998-06-05,NN,,,2008-04-21T10:06:58,false,5,LA RESIDENCE DU PARC,,,RUE,DES CORDELIERS,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,2008-03-31,F,IRENE FERREIRA POMPES FUNEBRES ALPES,,,,96.03Z,NAFRev2,N
007041452,00033,00704145200033,O,2002-04-02,NN,,,2019-11-14T14:00:14,true,4,,22,,ALL,DES ERABLES,04160,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,2008-03-31,F,,,,,96.03Z,NAFRev2,O
007041460,00010,00704146000010,O,,NN,,,,true,1,,,,PL,DE LA GENDARMERIE,04370,COLMARS,,,04061,,,,,,,,,,,,,,,,,,,1990-12-20,F,,,,,55.40,NAP,N
007041502,00019,00704150200019,O,,,,,,true,1,,5,,PL,MANUEL,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
007050016,00018,00705001600018,O,,,,,2021-03-10T03:49:40,true,1,,,,,,04240,ANNOT,,,04008,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.01,NAP,N
007050032,00015,00705003200015,O,,,,,2019-11-14T14:00:14,true,1,,,,CITE,DE SAINT AUBAN,04600,CHATEAU-ARNOUX-SAINT-AUBAN,,,04049,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
007050040,00018,00705004000018,O,1970-01-01,22,2019,,2021-10-27T08:00:30,true,4,,689,,AV,MARIUS AUTRIC,04510,AIGLUN,,,04001,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,86.10Z,NAFRev2,O
007050057,00012,00705005700012,O,,,,,2019-05-21T10:05:55,true,1,,,,RUE,DU COLONEL PAYAN,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N
007050065,00015,00705006500015,O,1970-01-01,12,2019,,2021-10-27T08:00:30,true,4,,170,,RUE,ANTOINE LAVOISIER,04700,ORAISON,,,04143,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,43.12A,NAFRev2,O
007050073,00019,00705007300019,O,1970-01-01,01,2019,,2021-10-29T15:45:13,true,4,,522,,RTE,DES GARCINETS,04250,TURRIERS,,,04222,,,,,,,,,,,,,,,,,,,2010-10-01,A,,,,,68.20B,NAFRev2,O
007050081,00020,00705008100020,O,,,,,,true,1,,,,PL,BARTHELON,05200,EMBRUN,,,05046,,,,,,,,,,,,,,,,,,,1993-02-19,F,,,,,52.4T,NAF1993,N
007050107,00023,00705010700023,O,1900-01-01,NN,,,2008-04-26T08:04:15,false,5,LA TOUR,,,,SAINT CHRISTOPHE,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,2007-02-20,F,,,,,51.3W,NAFRev1,N
007050107,00064,00705010700064,O,1979-01-01,NN,,,2019-11-14T14:00:15,false,3,RN 202,,,QUA,DE LA GARE,06260,PUGET-THENIERS,,,06099,,,,,,,,,,,,,,,,,,,2007-02-20,F,,,,,51.3W,NAFRev1,N
007050107,00072,00705010700072,O,2006-12-29,,,,2008-01-04T17:54:24,true,2,ZONE INDUSTRIELLE,,,RTE,DE PARIS,14120,MONDEVILLE,,,14437,,,,,,,,,,,,,,,,,,,2007-05-28,F,,,,,74.1J,NAFRev1,N
007050107,00080,00705010700080,O,2007-02-20,,,,2008-01-04T17:54:24,false,2,,,,,LES SIEYES,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,2007-05-28,F,,,,,51.3W,NAFRev1,N
007050123,00020,00705012300020,O,1900-01-01,NN,,,2018-09-29T12:00:19,false,4,,8,,RUE,DOCTEUR HONNORAT,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,2016-10-31,F,,,,,46.74A,NAFRev2,O
007050123,00038,00705012300038,O,2016-10-31,02,2019,,2021-10-27T08:00:30,true,1,ZA SAINT CHRISTOPHE,25,,RUE,FERDINAND DE LESSEPS,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,2016-10-31,A,LA MAISON DU POELE,,,,46.74A,NAFRev2,O
007050131,00031,00705013100031,O,1989-01-01,NN,,,2008-11-07T00:16:03,false,4,,,,PL,DE LA GRANDE ECOLE,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,2000-07-01,F,TRIP CONSV SISTE,,,,15.1E,NAF1993,O
007050131,00049,00705013100049,O,2000-09-04,NN,,,2007-02-05T12:51:05,false,3,,,,RUE,DES GRANDS JARDINS,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,2006-10-01,F,,,,,15.1E,NAFRev1,N
007050131,00056,00705013100056,O,2000-07-01,NN,,,2007-05-19T08:01:57,true,6,PARC D'ACTIVITES,7,,ALL,DES CHENES,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,2006-10-01,F,,,,,74.1J,NAFRev1,N
007050149,00017,00705014900017,O,1970-01-01,02,2019,,2021-10-27T08:00:30,true,5,,,,QUAI,LA TEISSONNIERE,04210,VALENSOLE,,,04230,,,,,,,,,,,,,,,,,,,2010-09-09,A,,,,,23.63Z,NAFRev2,O
007050156,00012,00705015600012,O,,,,,,true,1,,,,,ZONE INDUSTRIELLE,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,49.01,NAP,N
007050172,00019,00705017200019,O,1900-01-01,,,,,true,4,LA TOUR RTE DE MARSEILLE,,,,SAINT CHRISTOPHE,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1993-12-25,F,,,,,50.1Z,NAF1993,N
