siren,nic,siret,statutDiffusionEtablissement,dateCreationEtablissement,trancheEffectifsEtablissement,anneeEffectifsEtablissement,activitePrincipaleRegistreMetiersEtablissement,dateDernierTraitementEtablissement,etablissementSiege,nombrePeriodesEtablissement,complementAdresseEtablissement,numeroVoieEtablissement,indiceRepetitionEtablissement,typeVoieEtablissement,libelleVoieEtablissement,codePostalEtablissement,libelleCommuneEtablissement,libelleCommuneEtrangerEtablissement,distributionSpecialeEtablissement,codeCommuneEtablissement,codeCedexEtablissement,libelleCedexEtablissement,codePaysEtrangerEtablissement,libellePaysEtrangerEtablissement,complementAdresse2Etablissement,numeroVoie2Etablissement,indiceRepetition2Etablissement,typeVoie2Etablissement,libelleVoie2Etablissement,codePostal2Etablissement,libelleCommune2Etablissement,libelleCommuneEtranger2Etablissement,distributionSpeciale2Etablissement,codeCommune2Etablissement,codeCedex2Etablissement,libelleCedex2Etablissement,codePaysEtranger2Etablissement,libellePaysEtranger2Etablissement,dateDebut,etatAdministratifEtablissement,enseigne1Etablissement,enseigne2Etablissement,enseigne3Etablissement,denominationUsuelleEtablissement,activitePrincipaleEtablissement,nomenclatureActivitePrincipaleEtablissement,caractereEmployeurEtablissement
006741086,00018,00674108600018,O,,,,,,true,1,,,,PL,EGLISE,04370,COLMARS,,,04061,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
006741102,00013,00674110200013,O,,,,,,true,1,,,,,,04400,LES THUILES,,,04220,,,,,,,,,,,,,,,,,,,,F,,,,,48.01,NAP,N
006741110,00016,00674111000016,O,,NN,,,2019-11-14T14:00:14,true,1,,,,CHE,DU GRISELIS,04800,GREOUX-LES-BAINS,,,04094,,,,,,,,,,,,,,,,,,,1993-04-17,F,,,,,55.3A,NAF1993,N
006741144,00015,00674114400015,O,,,,,,true,1,,55,,RUE,DROITE,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,,F,,,,,64.40,NAP,N
006741169,00012,00674116900012,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04360,MOUSTIERS-SAINTE-MARIE,,,04135,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006741201,00013,00674120100013,O,,,,,,true,1,,,,,,04340,SAINT VINCENT LES FORTS,,,04198,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006741219,00015,00674121900015,O,,,,,,true,1,,,,AV,BERTIN,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.11,NAP,N
006741227,00026,00674122700026,O,,NN,,,,true,1,,,,,QU LES AUCHES,04140,SEYNE,,,04205,,,,,,,,,,,,,,,,,,,,F,,,,,55.73,NAP,N
006741250,00010,00674125000010,O,,NN,,,,true,1,,,,,LA SEBE,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1987-08-14,F,,,,,70.2C,NAF1993,N
006741268,00012,00674126800012,O,1967-01-01,NN,,,2010-07-12T12:51:04,true,4,,,,,GRAND RUE,04350,MALIJAI,,,04108,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,68.20B,NAFRev2,N
006741367,00012,00674136700012,O,,,,,,true,1,,,,RUE,BASSE,04240,ANNOT,,,04008,,,,,,,,,,,,,,,,,,,1987-12-25,F,,,,,64.30,NAP,N
006741417,00015,00674141700015,O,,,,,2019-09-05T11:04:08,true,1,,,,BD,GASSENDI,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006741458,00019,00674145800019,O,1967-01-01,NN,,,2012-05-05T00:05:33,true,5,,,,,,04210,VALENSOLE,,,04230,,,,,,,,,,,,,,,,,,,2010-02-05,F,,,,,55.10Z,NAFRev2,O
006741466,00012,00674146600012,O,,,,,,true,1,,,,LD,CHABRIERES,04000,ENTRAGES,,,04074,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
006741474,00016,00674147400016,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04360,MOUSTIERS-SAINTE-MARIE,,,04135,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006741508,00011,00674150800011,O,,NN,,,,true,1,,6,,AV,AUGUSTIN GILLY,04700,ORAISON,,,04143,,,,,,,,,,,,,,,,,,,,F,,,,,62.44,NAP,N
006741524,00034,00674152400034,O,,NN,,,,true,1,,75,,BD,GASSENDI,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1993-02-02,F,,,,,70.2C,NAF1993,N
006741540,00014,00674154000014,O,1967-01-01,NN,,,2007-03-02T15:52:25,true,4,,83,,AV,DE LA LIBERATION,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1995-12-31,F,,,,,70.2C,NAF1993,N
006741565,00011,00674156500011,O,1967-01-01,NN,,,2009-08-07T05:08:15,true,4,,6,,RUE,DE L HUBAC,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,2009-08-03,F,,,,,68.20B,NAFRev2,N
006741573,00015,00674157300015,O,,,,,,true,1,,,,,,04330,BARREME,,,04022,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N
006741615,00022,00674161500022,O,,NN,,,,true,1,,,,RTE,DE VOLX,04100,MANOSQUE,,,04112,,,,,,,,,,,,,,,,,,,1994-03-08,F,,,,,52.4L,NAF1993,N
006741623,00018,00674162300018,O,,,,,,true,1,,,,PL,DES RECOLLETS,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006741680,00026,00674168000026,O,,,,,,true,1,,,,,LE VILLAGE,04350,MALIJAI,,,04108,,,,,,,,,,,,,,,,,,,1991-12-31,F,,,,,39.01,NAP,N
006741763,00020,00674176300020,O,1991-11-26,NN,,,,true,1,,,,QUAI,STE ANNE,04210,VALENSOLE,,,04230,,,,,,,,,,,,,,,,,,,2002-04-30,F,,,,,70.2C,NAF1993,N
006741789,00017,00674178900017,O,,,,,,true,1,,,,QUAI,PLAN,04320,ENTREVAUX,,,04076,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006741821,00018,00674182100018,O,,NN,,,,true,1,,,,,,04380,BARRAS,,,04021,,,,,,,,,,,,,,,,,,,1989-05-06,F,,,,,01.80,NAP,N
006741839,00036,00674183900036,O,,NN,,,,true,1,,,,,LES GRILLONS,04510,MALLEMOISSON,,,04110,,,,,,,,,,,,,,,,,,,1980-03-06,F,,,,,62.41,NAP,N
006741854,00019,00674185400019,O,,NN,,,,true,1,,1,,PL,MANUEL,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,1996-12-31,F,,,,,52.4R,NAF1993,N
006741888,00017,00674188800017,O,1976-01-01,NN,,,,true,4,,38,,RUE,DROITE,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1998-12-31,F,,,,,70.2C,NAF1993,N
006741896,00010,00674189600010,O,,NN,,,,true,1,,,,QUAI,ARCHES,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
006741904,00012,00674190400012,O,,,,,,true,1,,,,,,04200,VALERNES,,,04231,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006741920,00034,00674192000034,O,,,,,,true,1,,53,,BD,LECH WALESA,06300,NICE,,,06088,,,,,,,,,,,,,,,,,,,1987-03-31,F,,,,,67.01,NAP,N
006741938,00010,00674193800010,O,,NN,,,,true,1,,,,,,04350,MALIJAI,,,04108,,,,,,,,,,,,,,,,,,,1984-07-01,F,,,,,70.2C,NAF1993,N
006741946,00013,00674194600013,O,,,,,,true,1,,49,,AV,FRANCE,04400,BARCELONNETTE,,,04019,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,65.02,NAP,N
006742050,00013,00674205000013,O,,,,,2019-11-14T14:00:14,true,1,,,,LD,PRA LOUP,04400,UVERNET-FOURS,,,04226,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,54.09,NAP,N
006742076,00018,00674207600018,O,1964-01-01,,,,2012-07-28T11:43:12,true,5,,,,RUE,STE ANNE,04380,THOARD,,,04217,,,,,,,,,,,,,,,,,,,2011-12-25,F,,,,,68.20B,NAFRev2,N
006750012,00012,00675001200012,O,1900-01-01,NN,,,,true,3,,,,,,04140,SEYNE,,,04205,,,,,,,,,,,,,,,,,,,1993-07-16,F,,,,,60.2C,NAF1993,N
006750053,00016,00675005300016,O,,NN,,,,true,1,,,,AV,DES THERMES,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
006750061,00027,00675006100027,O,1988-12-14,NN,,,2006-12-13T00:15:00,true,3,,,,PL,D ARMES,04140,SEYNE,,,04205,,,,,,,,,,,,,,,,,,,2004-11-16,F,,,,,55.4A,NAFRev1,O
006750087,00014,00675008700014,O,,NN,,,2019-11-14T14:00:14,true,1,,,,,LIEUDIT AGNERCQ,04320,CASTELLET-LES-SAUSSES,,,04042,,,,,,,,,,,,,,,,,,,1995-12-19,F,,,,,70.2C,NAF1993,N
006750103,00019,00675010300019,O,,NN,,,2019-11-14T14:00:14,true,1,,,,LD,PRA LOUP,04400,UVERNET-FOURS,,,04226,,,,,,,,,,,,,,,,,,,,F,,,,,67.08,NAP,N
006750129,00022,00675012900022,O,,NN,,,,true,1,,6,,CHE,DES ALPILLES,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1995-06-30,F,,,,,71.3C,NAF1993,N
006750152,00016,00675015200016,O,,,,,,true,1,,,,BD,VICTOR HUGO,04000,DIGNE-LES-BAINS,,,04070,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,,,N
006750160,00019,00675016000019,O,,NN,,,,true,1,,,,CRS,MELCHIOR DONNET,04200,SISTERON,,,04209,,,,,,,,,,,,,,,,,,,1987-03-25,F,,,,,65.03,NAP,N
006750178,00011,00675017800011,O,,,,,,true,1,,,,DOM,MAUROUE,04500,RIEZ,,,04166,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,15.01,NAP,N
006750202,00019,00675020200019,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04400,UVERNET-FOURS,,,04226,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006750210,00012,00675021000012,O,,,,,2019-11-14T14:00:14,true,1,,,,,,04400,UVERNET-FOURS,,,04226,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,00.97,NAP,N
006750228,00014,00675022800014,O,1900-01-01,NN,,,2010-06-14T14:35:40,true,4,,,,LD,LES LAMETS,04140,MONTCLAR,,,04126,,,,,,,,,,,,,,,,,,,2008-01-01,F,,,,,68.20B,NAFRev2,N
006770010,00012,00677001000012,O,,NN,,,,true,1,,30,,RUE,DU PILORI,44490,LE CROISIC,,,44049,,,,,,,,,,,,,,,,,,,,F,,,,,81.21,NAP,N
006770028,00014,00677002800014,O,,NN,,,,true,1,,8,,RUE,LOUIS LABRO,44570,TRIGNAC,,,44210,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,15.1F,NAF1993,N
006770051,00016,00677005100016,O,,,,,2019-11-14T14:00:38,true,1,,,,RUE,DU TEMPLE,44360,SAINT-ETIENNE-DE-MONTLUC,,,44158,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.73,NAP,N
006770101,00027,00677010100027,O,,,,,,true,1,,11,,RUE,DE BELLE ILE,44420,LA TURBALLE,,,44211,,,,,,,,,,,,,,,,,,,1996-12-31,F,,,,,05.0A,NAF1993,N
006770135,00017,00677013500017,O,,,,,,true,1,,16,,RUE,DE LA MARINE,44490,LE CROISIC,,,44049,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,64.48,NAP,N
006770168,00018,00677016800018,O,1967-01-01,NN,,,2008-01-04T17:54:22,true,3,,,,,BELLEVUE,44780,MISSILLAC,,,44098,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
006770176,00029,00677017600029,O,,,,,2019-11-14T14:00:39,true,1,,,,AV,PIERRE DE COUBERTIN,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.14,NAP,N
006770184,00015,00677018400015,O,,,,,,true,1,,,,AV,DU GENERAL DE GAULLE,44380,PORNICHET,,,44132,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.08,NAP,N
006770192,00034,00677019200034,O,1986-07-01,NN,,,2008-01-04T17:54:22,true,3,,27,,RUE,DES GREBES,44510,LE POULIGUEN,,,44135,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
006770226,00014,00677022600014,O,1966-01-01,NN,,,2019-11-14T14:00:38,true,3,,,,LD,PTS MOULINS,44530,SAINT-GILDAS-DES-BOIS,,,44161,,,,,,,,,,,,,,,,,,,1998-12-25,F,,,,,70.2C,NAF1993,N
006770275,00011,00677027500011,O,,,,,2019-11-14T14:00:38,true,1,,48,,RUE,DE LA MARTINAIS,44410,LA CHAPELLE-DES-MARAIS,,,44030,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,67.07,NAP,N
006770291,00018,00677029100018,O,,,,,2019-11-14T14:00:39,true,1,,,,RUE,CAMILLE DESMOULINS,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,62.43,NAP,N
006770317,00011,00677031700011,O,,NN,,,2019-11-14T14:00:38,true,1,,,,AV,DES IMPAIRS,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1979-07-19,F,,,,,81.21,NAP,N
006770325,00014,00677032500014,O,1964-01-01,NN,,,2008-11-07T00:16:03,true,4,,8,,RUE,DE VERDUN,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,2003-12-31,F,,,,,45.3A,NAFRev1,O
006770333,00018,00677033300018,O,,,,,,true,1,,18,,AV,DE LA MONNERAYE,44410,HERBIGNAC,,,44072,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.05,NAP,N
006770374,00012,00677037400012,O,,,,,2019-11-14T14:00:38,true,1,,,,,BOURG,44530,SAINT-GILDAS-DES-BOIS,,,44161,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,48.05,NAP,N
006770390,00018,00677039000018,O,,,,,,true,1,,19,,RUE,SAINT YVES,44490,LE CROISIC,,,44049,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.42,NAP,N
006770424,00015,00677042400015,O,,,,,,true,1,,,,,BOURG,44750,QUILLY,,,44139,,,,,,,,,,,,,,,,,,,1988-09-30,F,,,,,38.40,NAP,N
006770473,00038,00677047300038,O,,,,,2019-11-14T14:00:39,true,1,,,,PL,DU COMMERCE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,69.23,NAP,N
006770523,00014,00677052300014,O,,NN,,,2019-11-14T14:00:38,true,1,,,,RUE,DE L EPEE,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1995-02-19,F,,,,,52.4C,NAF1993,N
006770556,00014,00677055600014,O,,,,,2019-11-14T14:00:38,true,1,,,,LD,GUENOUVRY,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,01.80,NAP,N
006770622,00014,00677062200014,O,,,,,2019-11-14T14:00:39,true,1,,,,RUE,D ANJOU,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.73,NAP,N
006770663,00018,00677066300018,O,,NN,,,2019-11-14T14:00:38,true,1,,46,,AV,DES IBIS,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,2002-03-13,F,,,,,52.4J,NAF1993,N
006770671,00029,00677067100029,O,,NN,,,,true,1,,19,,RUE,MAURICE SAMBRON,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,1997-11-30,F,,,,,52.4X,NAF1993,O
006770697,00016,00677069700016,O,,NN,,,,true,1,,30,,RUE,STE CATHERINE,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,1991-08-31,F,,,,,62.43,NAP,N
006770739,00016,00677073900016,O,,NN,,,2019-11-14T14:00:38,true,1,,2,,AV,DE CHAMBORD,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,45.4F,NAF1993,O
006770747,00019,00677074700019,O,1967-01-01,NN,,,2020-12-23T11:25:44,true,3,,3,,RUE,DE LA PAIX ET DES ARTS,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,2006-09-30,F,,,,,52.6D,NAFRev1,N
006770754,00015,00677075400015,O,,,,,2019-11-14T14:00:39,true,1,,12,,RUE,PIERRE DE BAYARD,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1990-09-28,F,,,,,55.73,NAP,N
006770804,00018,00677080400018,O,,,,,,true,1,,,,LD,LA GUESNE,44160,CROSSAC,,,44050,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,55.71,NAP,N
006770812,00011,00677081200011,O,1964-01-01,NN,,,2006-10-26T23:33:58,true,4,,11,,RUE,DU CROISIC,44420,LA TURBALLE,,,44211,,,,,,,,,,,,,,,,,,,2005-02-28,F,,,,,70.2C,NAFRev1,N
006770861,00018,00677086100018,O,1967-01-01,NN,,,2019-11-14T14:00:38,true,3,,2,,AV,JULES VERNE,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,2005-01-15,F,,,,,52.6D,NAFRev1,N
006770879,00028,00677087900028,O,,,,,,true,1,,111,,BD,ROBERT SCHUMAN,44300,NANTES,,,44109,,,,,,,,,,,,,,,,,,,1987-11-30,F,,,,,38.40,NAP,N
006770887,00013,00677088700013,O,,,,,,true,1,,,,LD,LA JARIAIS,44220,COUERON,,,44047,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,81.21,NAP,N
006770895,00016,00677089500016,O,,NN,,,,true,1,,34,,RUE,DE LA RENAISSANCE,44290,CONQUEREUIL,,,44044,,,,,,,,,,,,,,,,,,,1997-03-31,F,,,,,45.2V,NAF1993,O
006770929,00013,00677092900013,O,,,,,2019-11-14T14:00:39,true,1,,,,RUE,PIERRE CURIE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,55.60,NAP,N
006770945,00019,00677094500019,O,,,,,2019-11-14T14:00:39,true,1,,18,,RUE,RENE GUILLOUZO,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,,F,,,,,64.12,NAP,N
006770994,00033,00677099400033,O,,NN,,,,true,1,,,,,CAREIL,44350,GUERANDE,,,44069,,,,,,,,,,,,,,,,,,,1991-07-10,F,,,,,69.23,NAP,N
006771000,00020,00677100000020,O,1987-11-01,,,,2019-11-14T14:00:39,false,4,,15,,AV,DU COMMANDO,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1993-09-01,F,TRANSMER ASSURANCES,,,,67.2Z,NAF1993,N
006771000,00038,00677100000038,O,1990-10-15,NN,,,2019-11-14T14:00:38,true,3,,11,,AV,DES MIMOSAS,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,1998-12-25,F,,,,,70.2A,NAF1993,N
006771000,00046,00677100000046,O,1993-09-01,NN,,,,false,4,,,,,PORT DE PLAISANCE,44380,PORNICHET,,,44132,,,,,,,,,,,,,,,,,,,1995-12-25,F,CABINET TRANSMER,,,,67.2Z,NAF1993,O
006771018,00022,00677101800022,O,1989-04-20,NN,,,2006-11-25T09:04:34,true,4,,25,,RUE,JEAN BAPTISTE COROT,44100,NANTES,,,44109,,,,,,,,,,,,,,,,,,,1995-12-25,F,,,,,74.8K,NAF1993,N
006771026,00017,00677102600017,O,,,,,2019-11-14T14:00:39,true,1,,4,,RUE,DE MAUDES,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1993-06-30,F,,,,,67.2Z,NAF1993,N
006771042,00030,00677104200030,O,,NN,,,,true,1,,,,,LA NOE RIMBERT,44130,BLAIN,,,44015,,,,,,,,,,,,,,,,,,,1992-09-29,F,,,,,67.2Z,NAF1993,N
006771075,00014,00677107500014,O,,,,,2019-11-14T14:00:39,true,1,,,,RUE,DE L HIPPODROME,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,78.02,NAP,N
006771083,00018,00677108300018,O,1900-01-01,,,,,true,4,,9,,,GDE RUE,44160,PONTCHATEAU,,,44129,,,,,,,,,,,,,,,,,,,1993-12-31,F,,,,,67.2Z,NAF1993,N
006771083,00026,00677108300026,O,1990-09-01,,,,,false,3,,,,,LE BOURG,44530,GUENROUET,,,44068,,,,,,,,,,,,,,,,,,,1993-12-31,F,LES MUTUELLES DU MANS,,,,67.2Z,NAF1993,N
006771091,00011,00677109100011,O,1967-01-01,NN,,,2019-11-14T14:00:38,true,4,,,,LD,BEAU SOLEIL,44260,LA CHAPELLE-LAUNAY,,,44033,,,,,,,,,,,,,,,,,,,2003-12-25,F,,,,,55.3A,NAFRev1,N
006771109,00011,00677110900011,O,,NN,,,,true,1,,74,,RUE,DE NANTES,44260,SAVENAY,,,44195,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,45.4A,NAF1993,N
006771117,00030,00677111700030,O,,NN,,,2019-11-14T14:00:39,true,1,,1,,RUE,FERDINAND BUISSON,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1982-04-13,F,,,,,64.45,NAP,N
006771133,00011,00677113300011,O,,NN,,,,true,1,,34,,RUE,JEAN DE DRESNAY,44460,FEGREAC,,,44057,,,,,,,,,,,,,,,,,,,1994-01-31,F,,,,,45.4C,NAF1993,O
006771141,00014,00677114100014,O,,,,,2019-11-14T14:00:39,true,1,,,,AV,DU GENERAL DE GAULLE,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,81.21,NAP,N
006771158,00026,00677115800026,O,,NN,,,2019-11-14T14:00:38,true,1,,309,,AV,MAL DE LATTRE DE TASSIGNY,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,,F,,,,,00.10,NAP,N
006771166,00011,00677116600011,O,,,,,2019-11-14T14:00:38,true,1,,6,,RUE,DES ETAUX,44740,BATZ-SUR-MER,,,44010,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.12,NAP,N
006771174,00015,00677117400015,O,2000-08-15,NN,,,2019-11-14T14:00:38,true,4,,14,,AV,DE TREMEAC,44500,LA BAULE-ESCOUBLAC,,,44055,,,,,,,,,,,,,,,,,,,2008-12-25,F,,,,,68.20B,NAFRev2,N
006771182,00018,00677118200018,O,,,,,,true,1,,,,RUE,DU MARECHAL LECLERC,44420,LA TURBALLE,,,44211,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
006771216,00014,00677121600014,O,,,,,2019-11-14T14:00:39,true,1,,15,,RUE,DE NANTES,44360,LE TEMPLE-DE-BRETAGNE,,,44203,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
006771257,00018,00677125700018,O,,,,,,true,1,,,,PL,DE L EGLISE,44530,GUENROUET,,,44068,,,,,,,,,,,,,,,,,,,1985-12-25,F,,,,,62.11,NAP,N
006771265,00011,00677126500011,O,,NN,,,,true,1,,,,,Q ST PIERRE,44420,LA TURBALLE,,,44211,,,,,,,,,,,,,,,,,,,,F,,,,,67.04,NAP,N
006771281,00018,00677128100018,O,,NN,,,,true,1,,,,,BOURG,44290,CONQUEREUIL,,,44044,,,,,,,,,,,,,,,,,,,1990-06-30,F,,,,,55.71,NAP,N
006771299,00010,00677129900010,O,,NN,,,,true,1,,,,,BOURG,44290,CONQUEREUIL,,,44044,,,,,,,,,,,,,,,,,,,1997-09-14,F,,,,,52.1B,NAF1993,O
006771315,00014,00677131500014,O,,,,,2019-11-14T14:00:38,true,1,,,,LD,BESLE,44290,GUEMENE-PENFAO,,,44067,,,,,,,,,,,,,,,,,,,1990-09-30,F,,,,,62.43,NAP,N
006771323,00018,00677132300018,O,,NN,,,2019-11-14T14:00:38,true,1,,,,,LE BOURG,44360,SAINT-ETIENNE-DE-MONTLUC,,,44158,,,,,,,,,,,,,,,,,,,1994-12-31,F,,,,,50.5Z,NAF1993,N
006771356,00059,00677135600059,O,,NN,,,2019-11-14T14:00:39,true,1,,13,,AV,DE PENHOET,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1989-06-30,F,,,,,65.06,NAP,N
006771398,00036,00677139800036,O,1982-01-01,NN,,,2019-09-24T10:27:49,true,1,,14,,RUE,BEAUSOLEIL,44260,SAVENAY,,,44195,,,,,,,,,,,,,,,,,,,1999-12-31,F,,,,,67.2Z,NAF1993,N
006771406,00011,00677140600011,O,,,,,2019-11-14T14:00:39,true,1,,13,B,RUE,DU 28 FEVRIER 1943,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1988-12-31,F,,,,,78.02,NAP,N
006771430,00029,00677143000029,O,,,,,2019-11-14T14:00:39,true,1,,27,,BD,DE LA LIBERATION,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1990-03-01,F,,,,,78.02,NAP,N
006771521,00017,00677152100017,O,,,,,2019-11-14T14:00:39,true,1,,,,,BOURG,44350,SAINT-MOLF,,,44183,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,64.48,NAP,N
006771539,00035,00677153900035,O,,,,,2019-11-14T14:00:39,true,1,,92,,AV,FERDINAND DE LESSEPS,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1991-10-01,F,,,,,78.02,NAP,N
006771547,00012,00677154700012,O,,,,,2019-11-14T14:00:39,true,1,,,,RUE,MARCEL SEMBAT,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,38.40,NAP,N
006771554,00018,00677155400018,O,,,,,2019-11-14T14:00:39,true,1,,,,RUE,HENRI GAUTIER,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1984-12-25,F,,,,,67.04,NAP,N
006771596,00027,00677159600027,O,,NN,,,,true,1,,,,,CEN COMM D EVENTARD,49000,ECOUFLANT,,,49129,,,,,,,,,,,,,,,,,,,,F,,,,,87.03,NAP,N
006771653,00018,00677165300018,O,1967-01-01,NN,,,2008-01-04T17:54:22,true,5,,7,,BD,DE L ABREUVOIR,44350,GUERANDE,,,44069,,,,,,,,,,,,,,,,,,,2008-01-01,A,,,,,68.20B,NAFRev2,N
006771695,00019,00677169500019,O,,,,,2019-11-14T14:00:39,true,1,,5,,RUE,DES CHANTIERS,44600,SAINT-NAZAIRE,,,44184,,,,,,,,,,,,,,,,,,,1987-06-25,F,,,,,67.09,NAP,N
006771729,00016,00677172900016,O,,NN,,,,true,1,,,,PL,DE L'EGLISE,44460,AVESSAC,,,44007,,,,,,,,,,,,,,,,,,,1988-03-27,F,,,,,62.43,NAP,N
006771737,00019,00677173700019,O,,,,,,true,1,,31,,RUE,DE L EGLISE,44490,LE CROISIC,,,44049,,,,,,,,,,,,,,,,,,,1988-06-30,F,,,,,67.01,NAP,N
